angle,mean_distance,variance_distance,count_distance,max_distance,min_distance,precision
2.076941793784499,1.3573193527069158,0.1432340992633088,1979,1.656999945640564,0.4880000054836273,0.5844999700784683
2.094395086169243,1.384900254557151,0.12812149170313172,1965,1.64900004863739,0.492000013589859,0.5785000175237655
2.1118483785539865,1.401014300788143,0.12021983079394993,1958,1.684999942779541,0.4950000047683716,0.5949999690055847
2.1293016709387302,1.442608718596972,0.10458481222243847,1950,1.6740000247955322,0.5,0.5870000123977661
2.146754963323474,1.4780486926153829,0.09519443377940641,1951,1.7489999532699585,0.4939999878406524,0.627499982714653
2.1642082557082176,1.508881382624964,0.08999106061859995,1939,1.7760000228881836,0.503000020980835,0.6365000009536743
2.1816615480929613,1.5730968405396626,0.07274893039044361,1931,1.8969999551773071,0.5130000114440918,0.6919999718666077
2.199114840477705,1.6090210438527164,0.062477170229017776,1901,1.812999963760376,0.5139999985694885,0.6494999825954437
2.2165681328624487,1.615118854951369,0.08038132816980718,1851,3.3529999256134038,0.5239999890327454,1.4144999682903292
2.2340214252471924,1.9687395210394603,0.6158120930502056,1670,3.704999923706055,0.5329999923706055,1.5859999656677248
2.251474717631936,2.5530317189234215,0.9411099956511612,1734,4.073999881744385,0.5360000133514404,1.7689999341964722
2.26892801001668,2.6134335138346696,0.9628502655980723,1850,4.199999809265137,0.5740000009536743,1.8129999041557312
2.2863813024014235,2.5075842955818155,1.0444632325145116,1821,4.195000171661377,0.5799999833106995,1.8075000941753387
2.303834594786167,2.041580126876797,1.3229674032142593,1117,4.195000171661377,0.5889999866485596,1.8030000925064087
2.321287887170911,1.7446673386499543,0.938795065898224,989,4.181000232696533,0.5979999899864197,1.7915001213550568
2.3387411795556545,1.539661609653553,0.7273347769684047,857,4.177999973297119,0.5849999785423279,1.7964999973773956
2.356194471940398,1.5091237136230027,0.6442874114604432,776,4.048999786376953,0.5929999947547913,1.727999895811081
2.373647764325142,1.3088910771323627,0.3631229828050474,762,4.15399980545044,0.4729999899864197,1.8404999077320103
2.3911010567098856,1.1688475545084653,0.033619404480299125,879,4.125999927520752,0.5019999742507935,1.8119999766349792
2.4085543490946293,1.158108820688547,0.024174891142693045,873,1.4780000448226929,0.5400000214576721,0.4690000116825104
2.426007641479373,1.1595922221809418,0.03200757759632585,1003,4.104000091552734,0.5149999856948853,1.7945000529289246
2.4434609338641167,1.141415917151712,0.04020337212578423,892,4.150000095367432,0.5149999856948853,1.8175000548362732
2.4609142262488604,1.127914864877582,0.03030989517096646,787,4.193999767303467,0.5550000071525574,1.8194998800754547
2.478367518633604,1.1847033779001446,0.19629672955774166,681,4.190000057220459,0.5839999914169312,1.803000032901764
2.495820811018348,2.2125477364920836,1.9793149716674912,1037,4.198999881744385,0.5839999914169312,1.8074999451637268
2.5132741034030914,2.707870630703894,2.136192146264816,1345,4.198999881744385,0.5979999899864197,1.8004999458789825
2.530727395787835,2.770123062026759,2.1817579971099805,1292,4.199999809265137,0.6010000109672546,1.799499899148941
2.548180688172579,2.608528109625274,2.217052177161204,765,4.198999881744385,0.6110000014305115,1.7939999401569366
2.5656339805573225,2.1717622370430916,1.9792167492078767,429,4.199999809265137,0.6629999876022339,1.7684999108314514
2.583087272942066,2.3003041392647177,1.8751044720770633,217,4.189000129699707,0.7929999828338623,1.6980000734329224
2.60054056532681,2.3964999939610316,1.9110224178067619,164,4.179999828338623,0.5789999961853027,1.8004999160766602
2.6179938577115536,3.543780018091202,0.944686961923463,100,4.190999984741211,0.5920000076293945,1.7994999885559082
2.6354471500962973,3.759630969592503,0.4362410597006936,84,4.197000026702881,1.0950000286102295,1.5509999990463257
2.652900442481041,3.4401818116505942,0.5234681880360081,33,4.168000221252441,2.255000114440918,0.9565000534057617
2.6703537348657846,3.251960775431465,0.5860176550969686,51,4.171999931335449,0.8830000162124634,1.644499957561493
2.6878070272505283,3.1747118456889005,0.5601164054049437,59,4.198999881744385,0.8830000162124634,1.6579999327659607
2.705260319635272,3.086049192264432,0.5588083446455366,61,4.183000087738037,0.8870000243186951,1.648000031709671
2.722713612020016,3.2344210500779904,0.6211520646768706,76,4.199999809265137,0.8820000290870667,1.658999890089035
2.7401669044047594,3.2811609253116036,0.6807034343476195,87,4.197000026702881,0.8809999823570251,1.6580000221729279
2.757620196789503,3.267863620411266,0.6975054281092873,88,4.193999767303467,0.8539999723434448,1.669999897480011
2.775073489174247,3.3748965427793305,0.635238010406777,87,4.196000099182129,1.875,1.1605000495910645
2.7925267815589905,2.2027711843029927,0.9569606647268888,118,4.192999839782715,0.9139999747276306,1.6394999325275421
